Source,Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To
Censys,admin.securitytouch.ed.gov,ed.gov,http://admin.securitytouch.ed.gov,True,False,
EoT,admin.tax.gov,tax.gov,http://admin.tax.gov,True,False,
Censys,admin.test.employeeexpress.gov,employeeexpress.gov,https://admin.test.employeeexpress.gov,True,False,
Censys,admin.uat.employeeexpress.gov,employeeexpress.gov,https://admin.uat.employeeexpress.gov,True,False,
Censys,admin.vef.gov,vef.gov,https://admin.vef.gov,True,False,
EoT,admiral.nist.gov,nist.gov,http://admiral.nist.gov,True,False,
Censys,admms.arc.nasa.gov,nasa.gov,https://admms.arc.nasa.gov,True,False,
HTTPS,admongo.gov,admongo.gov,https://www.admongo.gov,True,False,
EoT,adms.fnal.gov,fnal.gov,http://adms.fnal.gov,True,False,
Censys,adobeconnect-fms1.cdc.gov,cdc.gov,http://adobeconnect-fms1.cdc.gov,True,False,
Censys,adobeconnect-fms2.cdc.gov,cdc.gov,http://adobeconnect-fms2.cdc.gov,True,False,
Censys,adobeconnect-fms3.cdc.gov,cdc.gov,http://adobeconnect-fms3.cdc.gov,True,False,
Censys,adobeconnect-fms4.cdc.gov,cdc.gov,http://adobeconnect-fms4.cdc.gov,True,False,
Censys,adobeconnect-sp.cdc.gov,cdc.gov,https://adobeconnect-sp.cdc.gov,True,False,
Censys,adobeconnect.cdc.gov,cdc.gov,https://adobeconnect.cdc.gov,True,False,
Censys,adobeconnectcqpub1.cdc.gov,cdc.gov,http://adobeconnectcqpub1.cdc.gov,True,False,
EoT,adoptadrifter.noaa.gov,noaa.gov,http://www.adoptadrifter.noaa.gov,True,False,
Censys,adoptapixel.cr.usgs.gov,usgs.gov,https://adoptapixel.cr.usgs.gov,True,False,
EoT,adoption.state.gov,state.gov,https://adoption.state.gov,True,False,
EoT,adoptions.state.gov,state.gov,https://adoptions.state.gov,True,False,
EoT,adoptionusca.state.gov,state.gov,https://adoptionusca.state.gov,True,False,
EoT,adp.noaa.gov,noaa.gov,http://www.adp.noaa.gov,True,False,
EoT,adr.cand.uscourts.gov,uscourts.gov,http://adr.cand.uscourts.gov,True,False,
HTTPS,adr.gov,adr.gov,https://www.adr.gov,True,False,
EoT,adrc-tae.acl.gov,acl.gov,https://www.adrc-tae.acl.gov,True,False,
EoT,adriansmith.house.gov,house.gov,http://adriansmith.house.gov,True,False,
Censys,adsbperformance.faa.gov,faa.gov,https://adsbperformance.faa.gov,True,False,
Censys,adsbrebate.faa.gov,faa.gov,https://www.adsbrebate.faa.gov,True,False,
EoT,adsftp.faa.gov,faa.gov,http://adsftp.faa.gov,True,False,
EoT,adsorbents.nist.gov,nist.gov,http://adsorbents.nist.gov,True,False,
EoT,adsorption.nist.gov,nist.gov,http://adsorption.nist.gov,True,False,
EoT,adt.larc.nasa.gov,nasa.gov,https://adt.larc.nasa.gov,True,False,
EoT,adultedcontentstandards.ed.gov,ed.gov,http://adultedcontentstandards.ed.gov,True,False,
EoT,advantage.gsa.gov,gsa.gov,http://advantage.gsa.gov,True,False,
EoT,adviserinfo.sec.gov,sec.gov,https://adviserinfo.sec.gov,True,False,
EoT,advisethepresident.archives.gov,archives.gov,https://www.advisethepresident.archives.gov,True,False,
EoT,advocacy.cancer.gov,cancer.gov,https://advocacy.cancer.gov,True,False,
EoT,advocacysba.sites.usa.gov,usa.gov,https://advocacysba.sites.usa.gov,True,False,
EoT,advprojects.pppl.gov,pppl.gov,http://advprojects.pppl.gov,True,False,
EoT,adwww.fnal.gov,fnal.gov,http://adwww.fnal.gov,True,False,
EoT,aea.faa.gov,faa.gov,https://aea.faa.gov,True,False,
EoT,aeb.gsfc.nasa.gov,nasa.gov,http://aeb.gsfc.nasa.gov,True,False,
EoT,aed.ksc.nasa.gov,nasa.gov,http://aed.ksc.nasa.gov,True,False,
EoT,aedt.faa.gov,faa.gov,http://aedt.faa.gov,True,False,
EoT,ael.gsfc.nasa.gov,nasa.gov,http://ael.gsfc.nasa.gov,True,False,
Censys,aello.nesdis-hq.noaa.gov,noaa.gov,https://aello.nesdis-hq.noaa.gov,True,False,
Censys,aeon.hosc.msfc.nasa.gov,nasa.gov,http://aeon.hosc.msfc.nasa.gov,True,False,
Censys,aeonivv2.hosc.msfc.nasa.gov,nasa.gov,http://aeonivv2.hosc.msfc.nasa.gov,True,False,
Censys,aeonivv2ms.hosc.msfc.nasa.gov,nasa.gov,http://aeonivv2ms.hosc.msfc.nasa.gov,True,False,
Censys,aeonivv2owa.hosc.msfc.nasa.gov,nasa.gov,http://aeonivv2owa.hosc.msfc.nasa.gov,True,False,
Censys,aeonivv2sk.hosc.msfc.nasa.gov,nasa.gov,http://aeonivv2sk.hosc.msfc.nasa.gov,True,False,
Censys,aeonivv2sp.hosc.msfc.nasa.gov,nasa.gov,http://aeonivv2sp.hosc.msfc.nasa.gov,True,False,
Censys,aeonms.hosc.msfc.nasa.gov,nasa.gov,http://aeonms.hosc.msfc.nasa.gov,True,False,
Censys,aeonowa.hosc.msfc.nasa.gov,nasa.gov,http://aeonowa.hosc.msfc.nasa.gov,True,False,
Censys,aeonsk.hosc.msfc.nasa.gov,nasa.gov,http://aeonsk.hosc.msfc.nasa.gov,True,False,
Censys,aeonsp.hosc.msfc.nasa.gov,nasa.gov,http://aeonsp.hosc.msfc.nasa.gov,True,False,
EoT,aep.airports.faa.gov,faa.gov,https://aep.airports.faa.gov,True,False,
EoT,aepproto.airports.faa.gov,faa.gov,https://aepproto.airports.faa.gov,True,False,
EoT,aercam.jsc.nasa.gov,nasa.gov,https://aercam.jsc.nasa.gov,True,False,
EoT,aero-academy.grc.nasa.gov,nasa.gov,https://aero-academy.grc.nasa.gov,True,False,
Censys,aero-fp.larc.nasa.gov,nasa.gov,https://aero-fp.larc.nasa.gov,True,False,
EoT,aero-space.nasa.gov,nasa.gov,http://aero-space.nasa.gov,True,False,
EoT,aero.larc.nasa.gov,nasa.gov,https://aero.larc.nasa.gov,True,False,
EoT,aerocenter.gsfc.nasa.gov,nasa.gov,http://aerocenter.gsfc.nasa.gov,True,False,
EoT,aerocompass.larc.nasa.gov,nasa.gov,https://aerocompass.larc.nasa.gov,True,False,
EoT,aerocompass1.larc.nasa.gov,nasa.gov,https://aerocompass1.larc.nasa.gov,True,False,
Censys,aerocompass2.larc.nasa.gov,nasa.gov,https://aerocompass2.larc.nasa.gov,True,False,
EoT,aeroelasticity.larc.nasa.gov,nasa.gov,https://aeroelasticity.larc.nasa.gov,True,False,
EoT,aeronautics.nasa.gov,nasa.gov,http://aeronautics.nasa.gov,True,False,
EoT,aeronav.faa.gov,faa.gov,http://www.aeronav.faa.gov,True,False,
EoT,aeronet-rdb.gsfc.nasa.gov,nasa.gov,http://aeronet-rdb.gsfc.nasa.gov,True,False,
EoT,aeronet.gsfc.nasa.gov,nasa.gov,http://aeronet.gsfc.nasa.gov,True,False,
EoT,aerospace.nasa.gov,nasa.gov,http://aerospace.nasa.gov,True,False,
EoT,aerospacefrontiers.grc.nasa.gov,nasa.gov,https://aerospacefrontiers.grc.nasa.gov,True,False,
EoT,aerospacescholars.jsc.nasa.gov,nasa.gov,https://aerospacescholars.jsc.nasa.gov,True,False,
EoT,aes.faa.gov,faa.gov,http://aes.faa.gov,True,False,
EoT,aesdirect.census.gov,census.gov,http://aesdirect.census.gov,True,False,
Censys,aesics.cr.usgs.gov,usgs.gov,http://aesics.cr.usgs.gov,True,False,
Censys,aesir.gsfc.nasa.gov,nasa.gov,https://aesir.gsfc.nasa.gov,True,False,
EoT,aetd.gsfc.nasa.gov,nasa.gov,https://aetd.gsfc.nasa.gov,True,False,
HTTPS,afadvantage.gov,afadvantage.gov,https://afadvantage.gov,True,False,
EoT,afcs.lbl.gov,lbl.gov,http://afcs.lbl.gov,True,False,
EoT,afd.defense.gov,defense.gov,http://afd.defense.gov,True,False,
Censys,aff.api.census.gov,census.gov,http://aff.api.census.gov,True,False,
HTTPS,aff.gov,aff.gov,http://www.aff.gov,True,False,
Censys,aff2gis.embargo.dads.census.gov,census.gov,http://aff2gis.embargo.dads.census.gov,True,False,
EoT,afffbk.dads.census.gov,census.gov,https://afffbk.dads.census.gov,True,False,
Censys,affgis.dads.census.gov,census.gov,https://affgis.dads.census.gov,True,False,
EoT,afghanistan.cr.usgs.gov,usgs.gov,https://afghanistan.cr.usgs.gov,True,False,
EoT,afghanistan.usaid.gov,usaid.gov,https://afghanistan.usaid.gov,True,False,
EoT,afghanistan.usembassy.gov,usembassy.gov,http://afghanistan.usembassy.gov,True,False,
EoT,afinternal.arc.nasa.gov,nasa.gov,https://afinternal.arc.nasa.gov,True,False,
EoT,afm.ars.usda.gov,usda.gov,https://www.afm.ars.usda.gov,True,False,
Censys,afm.fmi.gov,fmi.gov,https://afm.fmi.gov,True,False,
Censys,afmsandbox.arsnet.usda.gov,usda.gov,https://afmsandbox.arsnet.usda.gov,True,False,
Censys,afmss.training.blm.gov,blm.gov,http://afmss.training.blm.gov,True,False,
EoT,afmtestlab.ars.usda.gov,usda.gov,http://www.afmtestlab.ars.usda.gov,True,False,
EoT,afni-dev.nimh.nih.gov,nih.gov,https://afni-dev.nimh.nih.gov,True,False,
EoT,afni.nimh.nih.gov,nih.gov,https://afni.nimh.nih.gov,True,False,
EoT,afrd.lbl.gov,lbl.gov,http://afrd.lbl.gov,True,False,
HTTPS,afrh.gov,afrh.gov,https://www.afrh.gov,True,False,
EoT,africamediahub.state.gov,state.gov,http://africamediahub.state.gov,True,False,
HTTPS,africanamericanhistorymonth.gov,africanamericanhistorymonth.gov,http://africanamericanhistorymonth.gov,True,False,
EoT,afrsubmission.nps.gov,nps.gov,http://afrsubmission.nps.gov,True,False,
EoT,afrsweb.usda.gov,usda.gov,http://afrsweb.usda.gov,True,False,
EoT,afs.ak.blm.gov,blm.gov,http://afs.ak.blm.gov,True,False,
EoT,afsc.noaa.gov,noaa.gov,http://www.afsc.noaa.gov,True,False,
EoT,afsic.nal.usda.gov,usda.gov,https://afsic.nal.usda.gov,True,False,
EoT,afsmaps.blm.gov,blm.gov,http://afsmaps.blm.gov,True,False,
Censys,afsptest.flightschoolcandidates.gov,flightschoolcandidates.gov,https://afsptest.flightschoolcandidates.gov,True,False,
EoT,ag.senate.gov,senate.gov,http://www.ag.senate.gov,True,False,
EoT,agcensus.nass.usda.gov,usda.gov,http://www.agcensus.nass.usda.gov,True,False,
EoT,agcensus.usda.gov,usda.gov,https://agcensus.usda.gov,True,False,
EoT,agclass.nal.usda.gov,usda.gov,https://agclass.nal.usda.gov,True,False,
EoT,agcounts.usda.gov,usda.gov,http://www.agcounts.usda.gov,True,False,
EoT,agdc.wr.usgs.gov,usgs.gov,https://agdc.wr.usgs.gov,True,False,
Censys,age.edc.usda.gov,usda.gov,https://age.edc.usda.gov,True,False,
EoT,agency.ecpic.gov,ecpic.gov,https://agency.ecpic.gov,True,False,
Censys,agency.fedview.opm.gov,opm.gov,https://agency.fedview.opm.gov,True,False,
EoT,agency.test.usajobs.gov,usajobs.gov,https://agency.test.usajobs.gov,True,False,
Censys,agency.uat.usajobs.gov,usajobs.gov,https://agency.uat.usajobs.gov,True,False,
Censys,agencyportal.test.usajobs.gov,usajobs.gov,https://agencyportal.test.usajobs.gov,True,False,
Censys,agencyportal.uat.usajobs.gov,usajobs.gov,https://agencyportal.uat.usajobs.gov,True,False,
EoT,agencyportal.usajobs.gov,usajobs.gov,https://agencyportal.usajobs.gov,True,False,
Censys,agencyresourcecenter.uat.usajobs.gov,usajobs.gov,http://agencyresourcecenter.uat.usajobs.gov,True,False,
Censys,agencytokens.nasa.gov,nasa.gov,http://agencytokens.nasa.gov,True,False,
EoT,agenda.gop.gov,gop.gov,http://www.agenda.gop.gov,True,False,
EoT,agendas.fjc.gov,fjc.gov,http://agendas.fjc.gov,True,False,
EoT,agents.floodsmart.gov,floodsmart.gov,https://agents.floodsmart.gov,True,False,
Censys,agforum.lanl.gov,lanl.gov,http://agforum.lanl.gov,True,False,
EoT,agg.llnl.gov,llnl.gov,http://agg.llnl.gov,True,False,
EoT,aggregate.jpl.nasa.gov,nasa.gov,http://aggregate.jpl.nasa.gov,True,False,
EoT,aghealth.nci.nih.gov,nih.gov,https://aghealth.nci.nih.gov,True,False,
EoT,aghealth.nih.gov,nih.gov,https://aghealth.nih.gov,True,False,
EoT,agid.acl.gov,acl.gov,http://www.agid.acl.gov,True,False,
EoT,agile.gsfc.nasa.gov,nasa.gov,http://agile.gsfc.nasa.gov,True,False,
EoT,aging.senate.gov,senate.gov,http://www.aging.senate.gov,True,False,
HTTPS,agingstats.gov,agingstats.gov,https://agingstats.gov,True,False,
EoT,agis.lanl.gov,lanl.gov,http://agis.lanl.gov,True,False,
EoT,aglearn.usda.gov,usda.gov,https://aglearn.usda.gov,True,False,
Censys,agmagazinestaging.arsnet.usda.gov,usda.gov,https://agmagazinestaging.arsnet.usda.gov,True,False,
EoT,agmip.nal.usda.gov,usda.gov,https://agmip.nal.usda.gov,True,False,
EoT,ago.noaa.gov,noaa.gov,http://www.ago.noaa.gov,True,False,
EoT,agresearchmag.ars.usda.gov,usda.gov,https://agresearchmag.ars.usda.gov,True,False,
EoT,agricola.nal.usda.gov,usda.gov,https://agricola.nal.usda.gov,True,False,
EoT,agriculture.house.gov,house.gov,http://agriculture.house.gov,True,False,
EoT,agriculture.senate.gov,senate.gov,http://www.agriculture.senate.gov,True,False,
EoT,agricultureforms.house.gov,house.gov,http://agricultureforms.house.gov,True,False,
Censys,ags-stg.aphis.usda.gov,usda.gov,https://ags-stg.aphis.usda.gov,True,False,
Censys,ags.aphis.usda.gov,usda.gov,https://ags.aphis.usda.gov,True,False,
EoT,ags.cr.usgs.gov,usgs.gov,https://ags.cr.usgs.gov,True,False,
EoT,agsatct.faa.gov,faa.gov,http://www.agsatct.faa.gov,True,False,
EoT,agspace.nal.usda.gov,usda.gov,http://agspace.nal.usda.gov,True,False,
EoT,agsrhichome.bnl.gov,bnl.gov,http://www.agsrhichome.bnl.gov,True,False,
EoT,aguilar.house.gov,house.gov,https://aguilar.house.gov,True,False,
EoT,ahat.sc.egov.usda.gov,usda.gov,https://ahat.sc.egov.usda.gov,True,False,
EoT,ahcs.ninds.nih.gov,nih.gov,https://ahcs.ninds.nih.gov,True,False,
EoT,ahif.lbl.gov,lbl.gov,http://ahif.lbl.gov,True,False,
Censys,ahrc.cms.gov,cms.gov,https://ahrc.cms.gov,True,False,
Censys,ahrc.imp.cms.gov,cms.gov,https://ahrc.imp.cms.gov,True,False,
Censys,ahrc.test.cms.gov,cms.gov,https://ahrc.test.cms.gov,True,False,
Censys,ahrcvo.cms.gov,cms.gov,https://ahrcvo.cms.gov,True,False,
Censys,ahrcvo.imp.cms.gov,cms.gov,https://ahrcvo.imp.cms.gov,True,False,
Censys,ahrcvo.test.cms.gov,cms.gov,https://ahrcvo.test.cms.gov,True,False,
EoT,ahrf.hrsa.gov,hrsa.gov,http://ahrf.hrsa.gov,True,False,
HTTPS,ahrq.gov,ahrq.gov,https://www.ahrq.gov,True,False,
EoT,ahrq.gov.ezproxy.nihlibrary.nih.gov,nih.gov,http://ahrq.gov.ezproxy.nihlibrary.nih.gov,True,False,
EoT,ahrq.ntis.gov,ntis.gov,https://ahrq.ntis.gov,True,False,
EoT,ahrq.usajobs.gov,usajobs.gov,https://ahrq.usajobs.gov,True,False,
EoT,ahrqasprod2.ahrq.gov,ahrq.gov,http://ahrqasprod2.ahrq.gov,True,False,
EoT,ahrqpubs.ahrq.gov,ahrq.gov,https://ahrqpubs.ahrq.gov,True,False,
Censys,ahu.ndc.nasa.gov,nasa.gov,http://ahu.ndc.nasa.gov,True,False,
EoT,ai.fmcsa.dot.gov,dot.gov,https://ai.fmcsa.dot.gov,True,False,
EoT,ai.jpl.nasa.gov,nasa.gov,http://ai.jpl.nasa.gov,True,False,
Censys,ai.noaa.gov,noaa.gov,https://ai.noaa.gov,True,False,
Censys,aiaa-dpw.larc.nasa.gov,nasa.gov,https://aiaa-dpw.larc.nasa.gov,True,False,
HTTPS,aids.gov,aids.gov,https://www.aids.gov,True,False,
EoT,aids.nlm.nih.gov,nih.gov,https://aids.nlm.nih.gov,True,False,
EoT,aidsfree.usaid.gov,usaid.gov,https://aidsfree.usaid.gov,True,False,
Censys,aidsinfo-api.nlm.nih.gov,nih.gov,https://aidsinfo-api.nlm.nih.gov,True,False,
EoT,aidsinfo.nih.gov,nih.gov,https://aidsinfo.nih.gov,True,False,
Censys,aigit.larc.nasa.gov,nasa.gov,https://aigit.larc.nasa.gov,True,False,
EoT,ails.arc.nasa.gov,nasa.gov,https://ails.arc.nasa.gov,True,False,
EoT,aim.pnnl.gov,pnnl.gov,https://aim.pnnl.gov,True,False,
EoT,aims.llnl.gov,llnl.gov,http://aims.llnl.gov,True,False,
EoT,aims3.llnl.gov,llnl.gov,https://aims3.llnl.gov,True,False,
Censys,aip.rma.usda.gov,usda.gov,http://aip.rma.usda.gov,True,False,
EoT,aipl.arsusda.gov,arsusda.gov,http://aipl.arsusda.gov,True,False,
EoT,aipl.usajobs.gov,usajobs.gov,https://aipl.usajobs.gov,True,False,
Censys,aipqatest.rma.usda.gov,usda.gov,http://aipqatest.rma.usda.gov,True,False,
Censys,aiptest.rma.usda.gov,usda.gov,http://aiptest.rma.usda.gov,True,False,
Censys,aipz-ehdi-ias1.cdc.gov,cdc.gov,http://aipz-ehdi-ias1.cdc.gov,True,False,
EoT,airborneisr.sandia.gov,sandia.gov,http://airborneisr.sandia.gov,True,False,
EoT,airbornescience.nasa.gov,nasa.gov,https://airbornescience.nasa.gov,True,False,
EoT,airbornescience.nsstc.nasa.gov,nasa.gov,http://airbornescience.nsstc.nasa.gov,True,False,
EoT,airconsumer.dot.gov,dot.gov,http://airconsumer.dot.gov,True,False,
EoT,airconsumer.ost.dot.gov,dot.gov,http://airconsumer.ost.dot.gov,True,False,
EoT,aircraft.faa.gov,faa.gov,http://aircraft.faa.gov,True,False,
EoT,aircrafticing.grc.nasa.gov,nasa.gov,http://aircrafticing.grc.nasa.gov,True,False,
EoT,airforce.test.usajobs.gov,usajobs.gov,https://airforce.test.usajobs.gov,True,False,
EoT,airforce.uat.usajobs.gov,usajobs.gov,https://airforce.uat.usajobs.gov,True,False,
EoT,airforce.usajobs.gov,usajobs.gov,https://airforce.usajobs.gov,True,False,
HTTPS,airnow.gov,airnow.gov,https://airnow.gov,True,False,
EoT,airports-gis.faa.gov,faa.gov,https://airports-gis.faa.gov,True,False,
EoT,airporttech.tc.faa.gov,faa.gov,http://www.airporttech.tc.faa.gov,True,False,
EoT,airquality-md.weather.gov,weather.gov,http://airquality-md.weather.gov,True,False,
EoT,airquality-mo.weather.gov,weather.gov,http://airquality-mo.weather.gov,True,False,
EoT,airquality.atdd.noaa.gov,noaa.gov,http://airquality.atdd.noaa.gov,True,False,
EoT,airquality.gsfc.nasa.gov,nasa.gov,http://airquality.gsfc.nasa.gov,True,False,
EoT,airquality.noaa.gov,noaa.gov,http://airquality.noaa.gov,True,False,
EoT,airquality.weather.gov,weather.gov,http://airquality.weather.gov,True,False,
EoT,airquality.weather.l.noaa.gov,noaa.gov,http://airquality.weather.l.noaa.gov,True,False,
EoT,airrange.ssc.nasa.gov,nasa.gov,http://airrange.ssc.nasa.gov,True,False,
EoT,airs-dev.jpl.nasa.gov,nasa.gov,https://airs-dev.jpl.nasa.gov,True,False,
EoT,airs.jpl.nasa.gov,nasa.gov,http://airs.jpl.nasa.gov,True,False,
EoT,airsar-t.jpl.nasa.gov,nasa.gov,http://airsar-t.jpl.nasa.gov,True,False,
EoT,airsar.jpl.nasa.gov,nasa.gov,http://airsar.jpl.nasa.gov,True,False,
EoT,airscal2.gesdisc.eosdis.nasa.gov,nasa.gov,https://airscal2.gesdisc.eosdis.nasa.gov,True,False,
EoT,airsl1.gesdisc.eosdis.nasa.gov,nasa.gov,https://airsl1.gesdisc.eosdis.nasa.gov,True,False,
EoT,airsl2.ecs.nasa.gov,nasa.gov,http://airsl2.ecs.nasa.gov,True,False,
EoT,airsl2.gesdisc.eosdis.nasa.gov,nasa.gov,https://airsl2.gesdisc.eosdis.nasa.gov,True,False,
EoT,airspar1.gesdisc.eosdis.nasa.gov,nasa.gov,https://airspar1.gesdisc.eosdis.nasa.gov,True,False,
EoT,airsteam.jpl.nasa.gov,nasa.gov,http://airsteam.jpl.nasa.gov,True,False,
EoT,airtech.tc.faa.gov,faa.gov,http://www.airtech.tc.faa.gov,True,False,
EoT,airvictory.njwg.cap.gov,cap.gov,http://airvictory.njwg.cap.gov,True,False,
Censys,airwatch.sandia.gov,sandia.gov,https://airwatch.sandia.gov,True,False,
EoT,airweb.faa.gov,faa.gov,http://www.airweb.faa.gov,True,False,
EoT,ais.nci.nih.gov,nih.gov,https://ais.nci.nih.gov,True,False,
EoT,aisr.nas.faa.gov,faa.gov,https://www.aisr.nas.faa.gov,True,False,
Censys,aisrtower.notams.faa.gov,faa.gov,https://aisrtower.notams.faa.gov,True,False,
Censys,aivpn.nara.gov,nara.gov,https://aivpn.nara.gov,True,False,
EoT,aiweb.jpl.nasa.gov,nasa.gov,http://aiweb.jpl.nasa.gov,True,False,
EoT,ajis.njd.uscourts.gov,uscourts.gov,http://ajis.njd.uscourts.gov,True,False,
Censys,ajprepository.faa.gov,faa.gov,https://ajprepository.faa.gov,True,False,
EoT,ak-chin.nsopw.gov,nsopw.gov,http://ak-chin.nsopw.gov,True,False,
EoT,ak.nrcs.usda.gov,usda.gov,https://www.ak.nrcs.usda.gov,True,False,
EoT,ak.water.usgs.gov,usgs.gov,https://ak.water.usgs.gov,True,False,
EoT,ak.waterdata.usgs.gov,usgs.gov,http://ak.waterdata.usgs.gov,True,False,
EoT,akama.arc.nasa.gov,nasa.gov,https://akama.arc.nasa.gov,True,False,
EoT,akd.uscourts.gov,uscourts.gov,http://www.akd.uscourts.gov,True,False,
EoT,akron.ars.usda.gov,usda.gov,http://www.akron.ars.usda.gov,True,False,
Censys,aktd.faa.gov,faa.gov,http://aktd.faa.gov,True,False,
EoT,akwg.cap.gov,cap.gov,http://www.akwg.cap.gov,True,False,
EoT,al-iproxy.ameslab.gov,ameslab.gov,http://al-iproxy.ameslab.gov,True,False,
EoT,al.noaa.gov,noaa.gov,http://www.al.noaa.gov,True,False,
EoT,al.water.usgs.gov,usgs.gov,http://al.water.usgs.gov,True,False,
EoT,al.waterdata.usgs.gov,usgs.gov,http://al.waterdata.usgs.gov,True,False,
EoT,alabama.fws.gov,fws.gov,http://alabama.fws.gov,True,False,
EoT,alabamabeachmouse.fws.gov,fws.gov,http://alabamabeachmouse.fws.gov,True,False,
EoT,alamosa.fws.gov,fws.gov,http://alamosa.fws.gov,True,False,
EoT,alanlowenthal.house.gov,house.gov,http://alanlowenthal.house.gov,True,False,
EoT,alaska.faa.gov,faa.gov,http://alaska.faa.gov,True,False,
EoT,alaska.fws.gov,fws.gov,http://alaska.fws.gov,True,False,
EoT,alaska.ihs.gov,ihs.gov,http://www.alaska.ihs.gov,True,False,
EoT,alaska.jobcorps.gov,jobcorps.gov,http://alaska.jobcorps.gov,True,False,
EoT,alaska.usgs.gov,usgs.gov,https://alaska.usgs.gov,True,False,
EoT,alaska.va.gov,va.gov,http://www.alaska.va.gov,True,False,
HTTPS,alaskacenters.gov,alaskacenters.gov,https://alaskacenters.gov,True,False,
EoT,alaskafisheries.noaa.gov,noaa.gov,https://alaskafisheries.noaa.gov,True,False,
EoT,alaskamaritime.fws.gov,fws.gov,http://alaskamaritime.fws.gov,True,False,
EoT,alaskaminerals.wr.usgs.gov,usgs.gov,https://alaskaminerals.wr.usgs.gov,True,False,
EoT,alaskapeninsula.fws.gov,fws.gov,http://alaskapeninsula.fws.gov,True,False,
EoT,albania.peacecorps.gov,peacecorps.gov,https://albania.peacecorps.gov,True,False,
EoT,albania.usaid.gov,usaid.gov,https://albania.usaid.gov,True,False,
EoT,albania.usembassy.gov,usembassy.gov,http://albania.usembassy.gov,True,False,
EoT,albanian.macedonia.usembassy.gov,usembassy.gov,https://albanian.macedonia.usembassy.gov,True,False,
EoT,albanian.pristina.usembassy.gov,usembassy.gov,https://albanian.pristina.usembassy.gov,True,False,
EoT,albanian.tirana.usembassy.gov,usembassy.gov,https://albanian.tirana.usembassy.gov,True,False,
EoT,albany.fbi.gov,fbi.gov,http://albany.fbi.gov,True,False,
EoT,albany.va.gov,va.gov,http://www.albany.va.gov,True,False,
EoT,albuquerque.fbi.gov,fbi.gov,http://albuquerque.fbi.gov,True,False,
EoT,albuquerque.jobcorps.gov,jobcorps.gov,http://albuquerque.jobcorps.gov,True,False,
EoT,albuquerque.va.gov,va.gov,http://www.albuquerque.va.gov,True,False,
EoT,alceehastings.house.gov,house.gov,http://alceehastings.house.gov,True,False,
EoT,alceehastingsforms.house.gov,house.gov,http://alceehastingsforms.house.gov,True,False,
Censys,alcf.anl.gov,anl.gov,http://www.alcf.anl.gov,True,False,
EoT,alcoholpolicy.niaaa.nih.gov,nih.gov,https://alcoholpolicy.niaaa.nih.gov,True,False,
Censys,alert.fns.usda.gov,usda.gov,https://alert.fns.usda.gov,True,False,
EoT,alert.nih.gov,nih.gov,https://alert.nih.gov,True,False,
Censys,alert.uat.fns.usda.gov,usda.gov,https://alert.uat.fns.usda.gov,True,False,
